"permit_number","streetname","Cross Street 1","Cross Street 2","Permit Type","Agent","AgentPhone","Permit Purpose","Approved Date","Status","cnn","permit_zipcode","permit_start_date","permit_end_date","permit_address","24/7 Contact","Inspector","CurbRampWork","X","Y","Latitude","Longitude","bpa","Location","the_geom","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"17WR-0256","GEARY BLVD","21ST AVE","22ND AVE","Wireless","AT&T Mobility","650-991-4094",,"09/28/2018","APPROVED","6078201","94121","09/28/2018","06/30/2029",,"Refer to Agent (925) 549-9671",,,"5989202.519","2112656.053","37.78032787797","-122.48098800535",,"POINT (-122.48098800535102 37.780327877973924)","POINT (-122.480988005 37.780327878)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"18WR-0183","CHURCH ST","RESERVOIR ST","14TH ST","Wireless","AT&T Mobility","925-549-9671",,"11/30/2018","APPROVED","4008000","94114","11/30/2018","08/31/2029","198 CHURCH ST","Refer to Agent",,,"6004122.33754","2107675.06528","37.76750727668","-122.42901818985",,"POINT (-122.42901818984696 37.76750727668083)","POINT (-122.42901819 37.767507277)","Castro/Upper Market","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"17WR-0220","24TH AVE","CABRILLO ST","FULTON ST","Wireless","Crown Castle NG West LLC","408-468-5575",,"11/21/2017","ACTIVE","1297000","94121","11/21/2017","08/31/2028","895 24TH AVE","Refer to Agent","Enyinnaya Nwamu",,"5988484.302","2109942.94185","37.77283664282","-122.4832736875",,"POINT (-122.48327368749962 37.772836642817616)","POINT (-122.483273687 37.772836643)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-01027","WASHINGTON ST","HYDE ST","LARKIN ST","Excavation","Ronan Construction Inc.","415-779-5262","8th St, Clay St and Leavenworth St - Pavement Renovation and Sewer Replacement","04/24/2025","APPROVED","13430000","94109","03/01/2025","04/30/2026",,"415-779-5262","Peter Ortiz",,"6007282.18394","2117104.05008","37.79357534599","-122.41875744181",,"POINT (-122.41875744180562 37.79357534598656)","POINT (-122.418757442 37.793575346)","Russian Hill","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04102","GEARY BLVD","07TH AVE","08TH AVE","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","6063101","94118","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5993570.129","2112763.196","37.78087498166","-122.46588632819",,"POINT (-122.46588632818822 37.78087498165814)","POINT (-122.465886328 37.780874982)","Inner Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-02284","PARNASSUS AVE","SHRADER ST","STANYAN ST","Excavation","Michael O'Shaugnessy Construction Inc.","4155924017","WW-726 Various Locations Sewer Replacement No. 15","05/15/2025","APPROVED","10288000","94117","11/30/2024","02/15/2026",,"415-799-7043","Abdul Ahmadi",,"5997490.19059","2106752.2621","37.76459585082","-122.45189120859",,"POINT (-122.45189120858919 37.764595850822076)","POINT (-122.451891209 37.764595851)","Haight Ashbury","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"17WR-0146","DELMAR ST","FREDERICK ST",,"Wireless","Verizon Wireless","415-806-2323",,"03/09/2018","ACTIVE","26334000","94117","03/09/2018","12/31/2028","130 FREDERICK ST","Refer to Agent","Enyinnaya Nwamu",,"5999280.76532","2107736.98301","37.76740204135","-122.4457689371",,"POINT (-122.4457689370996 37.76740204134516)","POINT (-122.445768937 37.767402041)","Haight Ashbury","5","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0409","PINE ST","POLK ST","VAN NESS AVE","Wireless","ExteNet Systems, Inc.","415-377-7826",,"07/23/2018","APPROVED","10477000","94109","07/23/2018","04/30/2029","1401 POLK ST","Joe Camicia 415-722-1183",,,"6006693.31644","2115724.10679","37.78975319176","-122.42069696701",,"POINT (-122.42069696700538 37.78975319175993)","POINT (-122.420696967 37.789753192)","Nob Hill","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-00647","PIERCE ST","CALIFORNIA ST","PERINE PL","Excavation","Precision Engineering, Inc.","415-802-6641","PW Various Locations Pavement Renovation No.60 & sewer Replacement (Rebid)","10/24/2024","APPROVED","10434000","94115","05/14/2024","06/07/2026",,"415-760-8744 Juan Perez Superintendent","Daniel Brugmann",,"6001924.35334","2115447.98582","37.78872509923","-122.4371773105",,"POINT (-122.43717731050445 37.78872509922693)","POINT (-122.437177311 37.788725099)","Pacific Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-01752","LAKEVIEW AVE","LEE AVE \ SUMMIT ST","BRIGHTON AVE","Excavation","Esquivel Grading & Paving, Inc.","415 725 1878","Various Locations Pavement Renovation No.74 and Sewer Replacement","06/13/2025","APPROVED","8066000","94112","06/16/2025","01/01/2027",,"415-468-5700","David Chin",,"5996359.821","2089892.361","37.7182379073","-122.45458274098",,"POINT (-122.45458274097643 37.71823790729504)","POINT (-122.454582741 37.718237907)","Oceanview/Merced/Ingleside","11","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"05IE-0491","BUSH ST","BAKER ST","LYON ST","StrtImprov","Top Etcher Architecture","(415) 359-9997","Reconstruct sidewalk & curb with 2' pavement/SW conform & install new 10'x3' standard curb-cut per city standards.","09/28/2005","ACTIVE","3459000","94115",,,"2887 BUSH ST",,"Michael Pavich",,"5999713.49641","2114303.79435","37.78545752579","-122.44474425322",,"POINT (-122.44474425321708 37.78545752579437)","POINT (-122.444744253 37.785457526)","Presidio Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"18WR-0124","ALHAMBRA ST","MALLORCA WAY","PIERCE ST","Wireless","GTE Mobilnet of California, Limited Partnership","415-989-1102",,"06/14/2019","APPROVED","2190000","94123","06/14/2019","03/31/2030","151 ALHAMBRA ST","Refer to Agent",,,"6001572.85325","2120239.29199","37.80186078777","-122.43873691468",,"POINT (-122.4387369146822 37.80186078776759)","POINT (-122.438736915 37.801860788)","Marina","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24MFF-00034","FRANKLIN ST","MYRTLE ST","GEARY BLVD","FoodFac","El Alambre","4152600184",,"10/31/2024","APPROVED","5817000","94109","10/31/2024","11/15/2025",,"Refer to Agent",,,"6005999.84","2114097.6808","37.78524832001","-122.42298068625",,"POINT (-122.42298068625475 37.78524832001322)","POINT (-122.422980686 37.78524832)","Western Addition","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04484","TURK BLVD","TAMALPAIS TER","ROSELYN TER","Excavation","Michael O'Shaugnessy Construction Inc.","4155924017","Various Locations Pavement Renovation No.67b, Sewer Replacement, and Overhead Contact System Local Isolation","03/04/2025","APPROVED","12743000","94118","02/10/2025","04/15/2026",,"415-799-7043","David Barajas",,"5998336.54163","2111737.76508","37.77833320572","-122.44932314341",,"POINT (-122.44932314341348 37.778333205722404)","POINT (-122.449323143 37.778333206)","Lone Mountain/USF","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"15WR-0599","35TH AVE","IRVING ST","JUDAH ST","Wireless","Crown Castle NG West LLC","408-468-5575",,"04/13/2016","APPROVED","1770000","94122","04/13/2016","01/31/2027",,"Refer to Agent",,,"5985240.4723","2106019.80789","37.76187550845","-122.49420509005",,"POINT (-122.4942050900542 37.76187550844553)","POINT (-122.49420509 37.761875508)","Sunset/Parkside","4","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24MFF-00052","FRONT ST","BROADWAY","VALLEJO ST","FoodFac","Senor Sisig","(415) 608-5048",,"11/22/2024","APPROVED","5874000","94111","11/22/2024","11/15/2025","90 BROADWAY","415-494-7137",,,"6012853.46127","2119060.52302","37.79925946146","-122.39961767487",,"POINT (-122.39961767486572 37.79925946146045)","POINT (-122.399617675 37.799259461)","Financial District/South Beach","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-00886","ANZA ST","21ST AVE","22ND AVE","Excavation","LC General Engineering & Construction","(415) 699-5875","SIRP 156 - Cabrillo & 20th Ave","03/26/2025","ACTIVE","2339000","94121","02/24/2025","12/31/2026",,"(415) 699-5875",,,"5989228.32517","2111929.94192","37.7783356655","-122.48084555652",,"POINT (-122.4808455565231 37.77833566550469)","POINT (-122.480845557 37.778335666)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04484","WALNUT ST","SACRAMENTO ST","CALIFORNIA ST","Excavation","Michael O'Shaugnessy Construction Inc.","4155924017","Various Locations Pavement Renovation No.67b, Sewer Replacement, and Overhead Contact System Local Isolation","03/04/2025","APPROVED","13385000","94118","02/10/2025","04/15/2026",,"415-799-7043","David Barajas",,"5998625.9783","2115075.11894","37.78751326002","-122.4485622974",,"POINT (-122.44856229739887 37.787513260018606)","POINT (-122.448562297 37.78751326)","Presidio Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"06IE-0616","CALIFORNIA ST","BAKER ST","LYON ST","StrtImprov","SAN FRANCISCO GARAGE CO.","(415) 826-0606","Reconstruct sidewalk & curb with 2' pavement/SW conform per city standards. (no warping allowed in sidewalk).","11/07/2006","ACTIVE","3564000","94115",,,"3051 CALIFORNIA ST",,,,"5999773.45429","2115006.4104","37.78739014791","-122.44458733461",,"POINT (-122.44458733460549 37.787390147908766)","POINT (-122.444587335 37.787390148)","Presidio Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-00740","MAIN ST","HOWARD ST","FOLSOM ST","Excavation","NTK Construction, Inc","(415) 643-1900","Phase I - Street Infrastructure (Transbay Block 3  Park & Streetscape Improvement Project)SFPW Contract ID #1000034587","02/19/2025","APPROVED","8629000","94105","03/03/2025","08/31/2026",,"Sammy Kwok, cell #415-760-6765",,,"6014802.82952","2115645.45776","37.7899909577","-122.3926331084",,"POINT (-122.39263310840118 37.78999095770045)","POINT (-122.392633108 37.789990958)","Financial District/South Beach","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"11SW-0066","SUTTER ST","KEARNY ST","CLAUDE LN","SpecSide","TOM LEWIS RESTORATION & CONSULTING,  INC","(415) 734-9030","City-standard concrete sidewalk with non standard scoring fronting subject property as shown on sheet A 102.1, titled Score Plan. In conjunction with street improvement permit 11IE-0416.","10/18/2011","ACTIVE","12319000","94108",,,"211 SUTTER ST","Refer to Agent","Kevin Mattias",,"6011497.00171","2115597.08047","37.78967397442","-122.40406764619",,"POINT (-122.40406764618736 37.789673974416054)","POINT (-122.404067646 37.789673974)","Financial District/South Beach","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0290","HARRISON ST","HAWTHORNE ST","03RD ST","Wireless","AT&T Mobility","510-206-1674",,"02/07/2017","APPROVED","6716000","94107","02/07/2017","11/30/2027","395 03RD ST","Refer to Agent (925) 549-9671",,,"6013360.39365","2113006.96033","37.78266604152","-122.39743873075",,"POINT (-122.39743873074653 37.78266604151709)","POINT (-122.397438731 37.782666042)","Financial District/South Beach","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-00671","CALIFORNIA ST","PRESIDIO AVE",,"Excavation","Bay Area Lightworks","415-822-2336","PW CONTRACT NO. 36 TRAFFIC SIGNAL MODIFICATIONS, SOURCING EVENT ID NO. 0000007829","03/04/2024","APPROVED","26846000","0","04/08/2024","04/07/2026",,"415-822-2336","Eduard Rizal Salvador","true","5999135.30553","2114972.94993","37.78726183991","-122.44679278008",,"POINT (-122.44679278007676 37.78726183990866)","POINT (-122.44679278 37.78726184)","Presidio Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0375","BEALE ST","HARRISON ST","BRYANT ST \ DELANCEY ST","Wireless","ExteNet Systems, Inc.","415-377-7826",,"09/27/2017","APPROVED","2867000","94105","09/27/2017","06/30/2028","201 HARRISON ST","415-722-1183",,,"6015369.99751","2114799.73004","37.78770026571","-122.39061161654",,"POINT (-122.3906116165405 37.78770026571389)","POINT (-122.390611617 37.787700266)","Financial District/South Beach","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"12V-0003","05TH ST","TEHAMA ST","CLEMENTINA ST","Vault","AGI Capital","(415) 775-7005","Two new (N) transformers located on 5th Street & one new (N) transformer located on Clementina. Reference Street Improvement Permit 12IE-0057.","09/05/2013","ACTIVE","297000","94103",,,"260 05TH ST","Refer to Agent","Jessica Salamy",,"6011302.01489","2112245.54748","37.78046055807","-122.40450626664",,"POINT (-122.40450626664207 37.780460558066586)","POINT (-122.404506267 37.780460558)","South of Market","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"17WR-0043","02ND ST","TOWNSEND ST","KING ST","Wireless","AT&T Mobility","925-549-9671",,"05/26/2017","APPROVED","148000","94107","05/26/2017","02/29/2028","88 KING ST","Refer to Agent (925) 549-9671",,,"6015690.34765","2112130.94896","37.78039016323","-122.38931682273",,"POINT (-122.38931682273325 37.78039016323102)","POINT (-122.389316823 37.780390163)","Mission Bay","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-03388","ARELLANO AVE","HOLLOWAY AVE",,"Excavation","Esquivel Grading & Paving, Inc.","415-468 5700","Various Locations Pavement Renovation No. 68","03/07/2025","APPROVED","23058000","0","01/13/2025","07/31/2026",,"415-468-5700","Brian Wong","true","5989323.42936","2091004.1189","37.72088441599","-122.47898555761",,"POINT (-122.47898555760759 37.72088441598972)","POINT (-122.478985558 37.720884416)","Lakeshore","7","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"20IE-00246","04TH AVE","CORNWALL ST",,"StrtImprov","Creative Concrete SF","650-290-3486","Remove and reconstruct sidewalk, concrete gutter/parking strip and 10’ driveway curb cut to City Standard and per approved plan. Any additional paving or pavement conforms to adjacent property as directed by City Inspector.   Field inspection is MANDATORY prior to excavation and pouring concrete, call 1-628-271-2000 or email dpw-bsminspects@sfdpw.org  to schedule. This permit is in conjunction with MSE and Vault Permits.","03/20/2025","ACTIVE","27585000","0",,"09/15/2026","4135 CALIFORNIA ST","Refer to Agent","Geyona Dean",,"5994802.00545","2114348.98388","37.78530010032","-122.46173970866","201612275923","POINT (-122.46173970865979 37.78530010031774)","POINT (-122.461739709 37.7853001)","Inner Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-00254","01ST ST","GUY PL","LANSING ST","Excavation","R & S Construction Management Inc","(415) 746-9564","0000005629 Various Locations Pavement Renovation No.62 and Sewer Replacement","02/24/2025","APPROVED","112000","94105","03/03/2025","12/31/2026",,"415-746-9564",,,"6014475.03297","2114439.7087","37.78666203865","-122.39368283734",,"POINT (-122.39368283733671 37.786662038646604)","POINT (-122.393682837 37.786662039)","Financial District/South Beach","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"15WR-0339","HOWARD ST","SPEAR ST",,"Wireless","Verizon Wireless","4082195442",,"10/19/2015","APPROVED","24547000","94105","10/19/2015","07/31/2026","121 SPEAR ST","Refer to Agent Kevin Bowyer",,,"6014757.83082","2116474.47111","37.79226473718","-122.39284682405",,"POINT (-122.39284682404686 37.79226473717835)","POINT (-122.392846824 37.792264737)","Financial District/South Beach","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-00647","LOMBARD ST","KEARNY ST \ TELEGRAPH HILL BLVD","CHILD ST","Excavation","Precision Engineering, Inc.","415-802-6641","PW Various Locations Pavement Renovation No.60 & sewer Replacement (Rebid)","10/24/2024","APPROVED","8435000","94133","05/14/2024","06/07/2026",,"415-760-8744 Juan Perez Superintendent","Daniel Brugmann",,"6010722.27284","2120672.0106","37.80356518409","-122.40710601216",,"POINT (-122.40710601216107 37.8035651840941)","POINT (-122.407106012 37.803565184)","North Beach","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"06IE-0089","WISCONSIN ST","23RD ST","CORAL RD","StrtImprov","Jason Chan, Architect","(415) 710-8896","Repair concrete curb & sidewalk w/ minimum 2' saw-cut/AC paving conform per City Standards as directed by DPW inspector fronting the subject property.","07/07/2006","ACTIVE","13698000","94107",,,"1028 WISCONSIN ST",,"Steven Noya",,"6012756.02723","2102677.06507","37.75426879701","-122.39880439983",,"POINT (-122.39880439982765 37.75426879701065)","POINT (-122.3988044 37.754268797)","Potrero Hill","10","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"17WR-0188","BEALE ST","HARRISON ST","BRYANT ST \ DELANCEY ST","Wireless","Verizon Wireless","415-989-1102",,"11/14/2017","APPROVED","2867000","94105","11/14/2017","08/31/2028","400 BEALE ST","Refer to Agent",,,"6015295.40848","2114540.2066","37.78698353534","-122.39085153801",,"POINT (-122.39085153800995 37.78698353533845)","POINT (-122.390851538 37.786983535)","Financial District/South Beach","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"10MSE-0146","VALLEY ST","NOE ST","CASTRO ST","MinorEnc","Lewis M. Merlo, Inc.","(415) 346-1066","Install a new 2'-7in hand rail with toeboard to mitigate excessive warping for an existing garage per subject property. Sidewalk shall be to Standards outside of the encroachment area.","04/27/2010","ACTIVE","13129000","94131",,,"418 VALLEY ST","Refer to Agent","Sonny Villanueva",,"6003166.96325","2099241.27493","37.74429597032","-122.43172047985",,"POINT (-122.43172047985138 37.7442959703168)","POINT (-122.43172048 37.74429597)","Noe Valley","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"15WR-0111","MASON ST","SACRAMENTO ST","EWER PL","Wireless","ExteNet Systems, Inc.","415-377-7826",,"12/23/2015","APPROVED","8813000","94108","12/23/2015","09/30/2026","1022 MASON ST","Nicole Mason 510-468-3802",,,"6009534.09742","2116949.78982","37.79327831816","-122.41095470647",,"POINT (-122.41095470646928 37.79327831815806)","POINT (-122.410954706 37.793278318)","Nob Hill","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-01248","LEAVENWORTH ST","NORTH POINT ST",,"Excavation","Hernandez Engineering","415-509-8114","WW-709R Various Locations Sewer Replacement No.13","03/10/2025","APPROVED","25575000","0","03/12/2025","03/06/2026",,"Roberto Pena 415-760-8662","Gene Chan",,"6007385.7385","2121602.03284","37.80593150615","-122.41871826588",,"POINT (-122.41871826587878 37.80593150614661)","POINT (-122.418718266 37.805931506)","Russian Hill","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24MFF-00046","01ST ST","HOWARD ST","TEHAMA ST","FoodFac","Papalote Inc.",,,"11/18/2024","APPROVED","107000","94105","11/18/2024","11/15/2025",,"Refer to Agent",,,"6013888.14254","2115053.24707","37.78831404322","-122.39575635744",,"POINT (-122.39575635744359 37.788314043223444)","POINT (-122.395756357 37.788314043)","Financial District/South Beach","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
